CB55,CB,TURN,,8756,8786
CB56,CB,CHARACTERS_0,,8756,8786
CB57,CB,TURN,,9037,9065
CB58,CB,CHARACTERS_0,,9037,9065
CB59,CB,CHARACTERS_0,,10391,11218
CB60,CB,TURN,,10391,10766
CB61,CB,TURN,,10770,11124
CB62,CB,NC,,10797,10868
CB63,CB,NC,,10919,10992
CB64,CB,CHARACTER_1,,11083,11123
CB65,CB,CHARACTERS_0,,11459,11587
CB66,CB,TURN,,11459,11587
CB67,CB,NC,,11486,11539
CB68,CB,CHARACTERS_0,,11726,12087
CB69,CB,TURN,,11726,11760
CB70,CB,NC,,11761,11771
CB71,CB,TURN,,11776,11805
CB72,CB,NC,,11806,11826
CB73,CB,TURN,,11831,12087
CB74,CB,CHARACTERS_0,,12211,12375
CB75,CB,TURN,,12211,12230
CB76,CB,TURN,,12245,12375
CB77,CB,NC,,12267,12314
CB78,CB,CHARACTERS_0,,12491,12522
CB79,CB,TURN,,12491,12522
CB80,CB,CHARACTERS_0,,12685,12983
CB81,CB,TURN,,12685,12720
CB82,CB,TURN,,12724,12927
CB83,CB,NC,,12754,12782
CB84,CB,NC,,12844,12897
CB85,CB,NC,,12931,12948
CB86,CB,TURN,,12950,12983
CB87,CB,CHARACTERS_0,,13160,13316
CB88,CB,TURN,,13160,13192
CB89,CB,TURN,,13196,13215
CB90,CB,NC,,13219,13273
CB91,CB,TURN,,13274,13316
CB92,CB,CHARACTERS_0,,14206,14619
CB93,CB,TURN,,14206,14246
CB94,CB,TURN,,14250,14300
CB95,CB,NC,,14265,14275
CB96,CB,TURN,,14304,14330
CB97,CB,NC,,14331,14457
CB98,CB,TURN,,14459,14480
CB99,CB,TURN,,14484,14516
CB100,CB,NC,,14517,14563
CB101,CB,TURN,,14565,14601
CB102,CB,TURN,,14605,14619
CB103,CB,CHARACTERS_0,,14924,14984
CB104,CB,TURN,,14924,14936
CB105,CB,TURN,,14940,14984
CB106,CB,NC,,14958,14969
CB107,CB,CHARACTERS_0,,15857,16546
CB108,CB,TURN,,15857,16068
CB109,CB,TURN,,16072,16111
CB110,CB,TURN,,16115,16156
CB111,CB,TURN,,16160,16395
CB112,CB,TURN,,16399,16449
CB113,CB,TURN,,16453,16546
CB114,CB,TURN,,17224,17269
CB115,CB,CHARACTERS_0,,17224,17269
CB116,CB,CHARACTERS_0,,18676,18783
CB117,CB,TURN,,18676,18713
CB118,CB,NC,,18714,18725
CB119,CB,TURN,,18730,18783
CB120,CB,CHARACTERS_0,,18940,18965
CB121,CB,TURN,,18940,18965
CB122,CB,CHARACTERS_0,,18980,19036
CB123,CB,TURN,,18980,19036
CB124,CB,CHARACTERS_0,,19218,19238
CB125,CB,TURN,,19218,19238
CB126,CB,CHARACTERS_0,,19426,19434
CB127,CB,TURN,,19426,19434
CB128,CB,CHARACTERS_0,,20118,20135
CB129,CB,TURN,,20118,20135
CB130,CB,CHARACTERS_0,,20234,20368
CB131,CB,TURN,,20234,20368
CB132,CB,CHARACTERS_0,,20586,21309
CB133,CB,TURN,,20586,20771
CB134,CB,TURN,,20775,21008
CB135,CB,TURN,,21012,21212
CB136,CB,TURN,,21216,21309
CB137,CB,TURN,,21485,21538
CB138,CB,CHARACTERS_0,,21485,21538
CB139,CB,CHARACTERS_0,,21655,21686
CB140,CB,TURN,,21655,21686
CB141,CB,CHARACTERS_0,,22370,22455
CB142,CB,TURN,,22370,22455
CB143,CB,NC,,22407,22416
CB144,CB,CHARACTERS_0,,23068,23509
CB145,CB,TURN,,23068,23204
CB146,CB,NC,,23079,23102
CB147,CB,TURN,,23208,23343
CB148,CB,NC,,23244,23255
CB149,CB,TURN,,23347,23387
CB150,CB,NC,,23388,23400
CB151,CB,TURN,,23405,23428
CB152,CB,NC,,23432,23482
CB153,CB,TURN,,23486,23509
CB154,CB,CHARACTERS_0,,23680,24108
CB155,CB,TURN,,23680,23730
CB156,CB,TURN,,23734,23828
CB157,CB,TURN,,23832,23941
CB158,CB,TURN,,23945,23992
CB159,CB,NC,,23996,24086
CB160,CB,TURN,,24090,24108
CB161,CB,CHARACTERS_0,,24281,26101
CB162,CB,TURN,,24281,24542
CB163,CB,NC,,24346,24363
CB164,CB,TURN,,24546,24552
CB165,CB,NC,,24553,24750
CB166,CB,NC,,24754,25036
CB167,CB,TURN,,25037,25234
CB168,CB,NC,,25052,25222
CB169,CB,TURN,,25223,25234
CB170,CB,NC,,25235,25272
CB171,CB,TURN,,25274,25280
CB172,CB,TURN,,25284,25423
CB173,CB,NC,,25298,25308
CB174,CB,CHARACTER_1,,25311,25347
CB175,CB,TURN,,25427,25534
CB176,CB,NC,,25444,25488
CB177,CB,TURN,,25538,25567
CB178,CB,NC,,25568,25653
CB179,CB,TURN,,25657,25687
CB180,CB,TURN,,25691,25702
CB181,CB,NC,,25703,25715
CB182,CB,NC,,25719,25761
CB183,CB,TURN,,25765,25789
CB184,CB,NC,,25790,25894
CB185,CB,TURN,,25898,25918
CB186,CB,NC,,25919,25964
CB187,CB,TURN,,25968,26016
CB188,CB,NC,,26020,26063
CB189,CB,TURN,,26067,26101
MM0,MM,NARRATOR_0,,32,26191
MM1,MM,VOICE_3,,32,26191
MM2,MM,FOC_UNR,,32,26191
MM3,MM,TURN,,857,910
MM4,MM,CHARACTERS_0,,858,910
MM5,MM,NC,,911,923
MM6,MM,CHARACTERS_0,,1038,1300
MM7,MM,TURN,,1038,1068
MM8,MM,TURN,,1071,1130
MM9,MM,NC,,1090,1113
MM10,MM,TURN,,1134,1145
MM11,MM,TURN,,1149,1174
MM12,MM,TURN,,1179,1208
MM13,MM,TURN,,1212,1300
MM14,MM,CHARACTERS_0,,2144,2218
MM15,MM,TURN,,2144,2176
MM16,MM,TURN,,2180,2218
MM17,MM,NC,,2563,2591
MM18,MM,CHARACTERS_0,,2593,2659
MM19,MM,TURN,,2593,2659
MM20,MM,CHARACTERS_0,,3083,3116
MM21,MM,TURN,,3083,3116
MM22,MM,CHARACTERS_0,,3442,3485
MM23,MM,TURN,,3442,3485
MM24,MM,NC,,3486,3496
MM25,MM,CHARACTERS_0,,3615,3906
MM26,MM,TURN,,3615,3642
MM27,MM,TURN,,3646,3906
MM28,MM,NC,,3693,3709
MM29,MM,TURN,,4254,4340
MM30,MM,CHARACTERS_0,,4255,4490
MM31,MM,TURN,,4345,4490
MM32,MM,NC,,4410,4438
MM33,MM,TURN,,4621,4634
MM34,MM,CHARACTERS_0,,4621,4634
MM35,MM,NC,,4635,4644
MM36,MM,CHARACTERS_0,,4689,4791
MM37,MM,TURN,,4689,4791
MM38,MM,CHARACTERS_0,,4861,4910
MM39,MM,TURN,,4861,4910
MM40,MM,NC,,4911,4955
MM41,MM,CHARACTERS_0,,5229,5325
MM42,MM,TURN,,5229,5325
MM43,MM,NC,,5262,5294
MM44,MM,CHARACTERS_0,,5576,5609
MM45,MM,TURN,,5576,5609
MM46,MM,NC,,5610,5620
MM47,MM,CHARACTERS_0,,5707,5908
MM48,MM,TURN,,5707,5866
MM49,MM,TURN,,5870,5898
MM50,MM,TURN,,5902,5908
MM51,MM,NC,,6010,6036
MM52,MM,CHARACTERS_0,,6037,6136
MM53,MM,TURN,,6037,6067
MM54,MM,TURN,,6071,6083
MM55,MM,NC,,6085,6113
MM56,MM,TURN,,6117,6136
MM57,MM,NC,,6137,6148
MM58,MM,NC,,7056,7066
MM59,MM,CHARACTERS_0,,7068,7173
MM60,MM,TURN,,7068,7173
MM61,MM,NC,,7073,7095
MM62,MM,CHARACTERS_0,,7235,7446
MM63,MM,TURN,,7236,7392
MM64,MM,TURN,,7396,7430
MM65,MM,NC,,7431,7446
MM66,MM,CHARACTERS_0,,8757,8786
MM67,MM,TURN,,8757,8786
MM68,MM,NC,,8787,8800
MM69,MM,CHARACTERS_0,,9037,9065
MM70,MM,TURN,,9037,9065
MM71,MM,NC,,9066,9078
MM72,MM,CHARACTERS_0,,9823,9843
MM73,MM,TURN,,9823,9843
MM74,MM,CHARACTERS_0,,10391,11218
MM75,MM,TURN,,10395,10766
MM76,MM,TURN,,10770,11123
MM77,MM,NC,,10797,10869
MM78,MM,TURN,,11128,11218
MM79,MM,NC,,11139,11180
MM80,MM,TURN,,11460,11587
MM81,MM,CHARACTERS_0,,11460,11587
MM82,MM,NC,,11486,11540
MM83,MM,CHARACTERS_0,,11726,12087
MM84,MM,TURN,,11726,11759
MM85,MM,NC,,11761,11772
MM86,MM,TURN,,11776,11805
MM87,MM,NC,,11806,11827
MM88,MM,TURN,,11832,12087
MM89,MM,NC,,12091,12103
MM90,MM,TURN,,12211,12230
MM91,MM,CHARACTERS_0,,12212,12375
MM92,MM,NC,,12231,12241
MM93,MM,TURN,,12245,12375
MM94,MM,NC,,12267,12315
MM95,MM,TURN,,12491,12521
MM96,MM,CHARACTERS_0,,12492,12522
MM97,MM,NC,,12523,12542
MM98,MM,NC,,12661,12683
MM99,MM,CHARACTERS_0,,12685,12983
MM100,MM,TURN,,12685,12720
MM101,MM,TURN,,12724,12927
MM102,MM,NC,,12754,12783
MM103,MM,NC,,12844,12898
MM104,MM,NC,,12931,12949
MM105,MM,TURN,,12950,12983
MM106,MM,NC,,13106,13159
MM107,MM,CHARACTERS_0,,13160,13215
MM108,MM,TURN,,13161,13192
MM109,MM,TURN,,13196,13215
MM110,MM,NC,,13259,13272
MM111,MM,TURN,,13274,13316
MM112,MM,CHARACTERS_0,,13274,13316
MM113,MM,CHARACTERS_0,,14206,14654
MM114,MM,TURN,,14206,14246
MM115,MM,TURN,,14250,14300
MM116,MM,NC,,14265,14276
MM117,MM,TURN,,14305,14480
MM118,MM,NC,,14331,14458
MM119,MM,NC,,14517,14564
MM120,MM,NC,,14620,14654
MM121,MM,CHARACTERS_0,,14924,14984
MM122,MM,TURN,,14924,14936
MM123,MM,TURN,,14940,14957
MM124,MM,NC,,14958,14970
MM125,MM,TURN,,14971,14984
MM126,MM,CHARACTERS_0,,15857,16546
MM127,MM,TURN,,15857,16068
MM128,MM,TURN,,16072,16111
MM129,MM,TURN,,16115,16156
MM130,MM,TURN,,16160,16395
MM131,MM,TURN,,16399,16449
MM132,MM,TURN,,16453,16546
MM133,MM,NC,,17189,17223
MM134,MM,TURN,,17225,17269
MM135,MM,CHARACTERS_0,,17225,17269
MM136,MM,TURN,,17993,18176
MM137,MM,CHARACTERS_0,,17994,18174
MM138,MM,NC,,18074,18089
MM139,MM,CHARACTERS_0,,18398,18419
MM140,MM,CHARACTERS_0,,18676,18783
MM141,MM,TURN,,18676,18713
MM142,MM,NC,,18714,18726
MM143,MM,TURN,,18730,18783
MM144,MM,NC,,18784,18795
MM145,MM,CHARACTERS_0,,18940,19167
MM146,MM,TURN,,18940,18965
MM147,MM,NC,,18966,18976
MM148,MM,TURN,,18980,19036
MM149,MM,NC,,19037,19097
MM150,MM,TURN,,19100,19151
MM151,MM,NC,,19152,19167
MM152,MM,CHARACTERS_0,,19218,19238
MM153,MM,TURN,,19218,19238
MM154,MM,NC,,19239,19267
MM155,MM,CHARACTERS_0,,19426,19434
MM156,MM,TURN,,19426,19434
MM157,MM,NC,,19435,19448
MM158,MM,NC,,20090,20117
MM159,MM,CHARACTERS_0,,20110,20159
MM160,MM,TURN,,20118,20159
MM161,MM,NC,,20222,20233
MM162,MM,TURN,,20235,20368
MM163,MM,CHARACTERS_0,,20235,20368
MM164,MM,CHARACTERS_0,,20586,21309
MM165,MM,TURN,,20587,20771
MM166,MM,TURN,,20775,21008
MM167,MM,TURN,,21012,21212
MM168,MM,TURN,,21217,21309
MM169,MM,NC,,21468,21484
MM170,MM,TURN,,21485,21538
MM171,MM,CHARACTERS_0,,21485,21538
MM172,MM,NC,,21608,21654
MM173,MM,CHARACTERS_0,,21656,22006
MM174,MM,TURN,,21656,21723
MM175,MM,TURN,,21727,22006
MM176,MM,NC,,22097,22151
MM177,MM,CHARACTERS_0,,22152,22307
MM178,MM,TURN,,22152,22305
MM179,MM,CHARACTERS_0,,22370,22455
MM180,MM,TURN,,22370,22455
MM181,MM,TURN,,23068,23204
MM182,MM,CHARACTERS_0,,23069,23428
MM183,MM,NC,,23079,23103
MM184,MM,TURN,,23208,23343
MM185,MM,NC,,23244,23256
MM186,MM,TURN,,23347,23401
MM187,MM,TURN,,23405,23428
MM188,MM,TURN,,23486,23509
MM189,MM,CHARACTERS_0,,23486,23509
MM190,MM,NC,,23510,23604
MM191,MM,CHARACTERS_0,,23682,23992
MM192,MM,TURN,,23682,23730
MM193,MM,TURN,,23734,23828
MM194,MM,TURN,,23832,23941
MM195,MM,TURN,,23945,23992
MM196,MM,CHARACTERS_0,,24090,24108
MM197,MM,TURN,,24090,24108
MM198,MM,CHARACTERS_0,,24282,24552
MM199,MM,TURN,,24282,24542
MM200,MM,NC,,24346,24363
MM201,MM,TURN,,24546,24552
MM202,MM,NC,,24553,24565
MM203,MM,NC,,25022,25035
MM204,MM,CHARACTERS_0,,25038,25051
MM205,MM,TURN,,25038,25051
MM206,MM,NC,,25164,25222
MM207,MM,CHARACTERS_0,,25223,25280
MM208,MM,TURN,,25224,25234
MM209,MM,NC,,25235,25273
MM210,MM,TURN,,25274,25280
MM211,MM,CHARACTERS_0,,25284,25715
MM212,MM,TURN,,25284,25423
MM213,MM,NC,,25298,25309
MM214,MM,TURN,,25427,25534
MM215,MM,NC,,25444,25489
MM216,MM,TURN,,25538,25653
MM217,MM,NC,,25568,25585
MM218,MM,TURN,,25657,25687
MM219,MM,TURN,,25691,25702
MM220,MM,NC,,25703,25715
MM221,MM,TURN,,25765,25789
MM222,MM,CHARACTERS_0,,25766,25789
MM223,MM,NC,,25790,25803
MM224,MM,CHARACTERS_0,,25898,26016
MM225,MM,TURN,,25898,25918
MM226,MM,NC,,25919,25964
MM227,MM,TURN,,25968,26016
MM228,MM,TURN,,26067,26101
MM229,MM,CHARACTERS_0,,26068,26101
MM230,MM,NC,,26102,26112
