MM6,MM,characters_0,,3484,3516
MM7,MM,turn,,3484,3516
MM8,MM,characters_0,,3648,3665
MM9,MM,turn,,3648,3665
MM10,MM,nc,,3666,3681
MM11,MM,characters_0,,3683,3764
MM12,MM,turn,,3683,3764
MM13,MM,nc,,3709,3726
MM14,MM,turn,,3815,3839
MM15,MM,characters_0,,3815,3839
MM16,MM,nc,,3840,3890
MM17,MM,turn,,4105,4125
MM18,MM,characters_0,,4105,4125
MM19,MM,characters_0,,4127,4151
MM20,MM,turn,,4127,4151
MM21,MM,characters_0,,4460,4728
MM22,MM,turn,,4460,4708
MM23,MM,turn,,4710,4728
MM24,MM,nc,,4729,4761
MM25,MM,characters_0,,5039,5152
MM26,MM,turn,,5039,5152
MM27,MM,narrator_1,,6410,8944
MM28,MM,voice_1,,6410,8944
MM29,MM,foc_int,,6410,8944
MM30,MM,narrator_1,,10257,12941
MM31,MM,voice_1,,10257,12941
MM32,MM,foc_int,,10257,12941
MM33,MM,turn,,10450,10511
MM34,MM,characters_0,,10451,10619
MM35,MM,nc,,10477,10489
MM36,MM,turn,,10513,10523
MM37,MM,turn,,10525,10550
MM38,MM,turn,,10552,10619
MM39,MM,nc,,10594,10619
MM40,MM,characters_0,,11254,11425
MM41,MM,turn,,11254,11368
MM42,MM,nc,,11262,11274
MM43,MM,turn,,11370,11425
MM44,MM,nc,,11397,11425
MM45,MM,characters_0,,11721,11861
MM46,MM,turn,,11721,11861
MM47,MM,nc,,11762,11770
MM48,MM,characters_0,,11961,12941
MM49,MM,turn,,11961,12289
MM50,MM,nc,,11973,12035
MM51,MM,nc,,12291,12311
MM52,MM,nc,,12351,12410
MM53,MM,turn,,12412,12445
MM54,MM,nc,,12446,12485
MM55,MM,turn,,12487,12599
MM56,MM,nc,,12601,12621
MM57,MM,turn,,12623,12900
MM58,MM,nc,,12902,12941
MM59,MM,narrator_1,,13908,22566
MM60,MM,voice_1,,13908,22566
MM61,MM,foc_int,,13908,22566
MM62,MM,nc,,13928,13958
MM63,MM,characters_0,,13960,14193
MM64,MM,turn,,13960,14193
MM65,MM,characters_0,,15146,15821
MM66,MM,turn,,15146,15369
MM67,MM,nc,,15158,15197
MM68,MM,turn,,15372,15590
MM69,MM,nc,,15395,15450
MM70,MM,turn,,15592,15621
MM71,MM,turn,,15623,15774
MM72,MM,turn,,15776,15821
MM73,MM,turn,,16259,16290
MM74,MM,characters_0,,16260,16943
MM75,MM,nc,,16291,16387
MM76,MM,turn,,16389,16943
MM77,MM,nc,,16429,16536
MM78,MM,nc,,16603,16626
MM79,MM,characters_0,,17676,17769
MM80,MM,turn,,17676,17712
MM81,MM,nc,,17713,17720
MM82,MM,turn,,17722,17750
MM83,MM,nc,,17751,17769
MM84,MM,turn,,17836,18048
MM85,MM,characters_0,,17837,18094
MM86,MM,turn,,18050,18094
MM87,MM,characters_0,,18257,18606
MM88,MM,turn,,18257,18542
MM89,MM,nc,,18269,18346
MM90,MM,characters_0,,20545,21019
MM91,MM,turn,,20545,20556
MM92,MM,turn,,20558,20639
MM93,MM,nc,,20572,20602
MM94,MM,turn,,20641,20938
MM95,MM,nc,,20689,20736
MM96,MM,turn,,20940,21019
MM97,MM,nc,,20961,21019
MM98,MM,characters_0,,21174,21279
MM99,MM,turn,,21174,21279
MM100,MM,nc,,21221,21236
MM101,MM,characters_0,,21311,21476
MM102,MM,turn,,21311,21476
MM103,MM,nc,,21349,21381
MM104,MM,turn,,22357,22441
MM105,MM,characters_0,,22358,22566
MM106,MM,turn,,22443,22495
MM107,MM,nc,,22467,22495
MM108,MM,turn,,22497,22524
MM109,MM,turn,,22526,22566
MM110,MM,nc,,22555,22566
