MH5,MH,2c,,15749,16146
MH6,MH,2d,,20614,20667
MH7,MH,2d,,20687,20960
RF0,RF,Ebene 1,,39,23927
RF1,RF,non-narrative,,3661,3739
RF2,RF,non-narrative,,4237,4269
RF3,RF,non-narrative,,4321,4351
RF4,RF,non-narrative,,4393,4452
RF5,RF,non-narrative,,4723,4772
RF6,RF,non-narrative,,5293,5308
RF7,RF,non-narrative,,10756,10767
RF8,RF,non-narrative,,12411,12426
RF9,RF,non-narrative,,13335,13347
RF10,RF,non-narrative,,14346,14556
RF11,RF,non-narrative,,15544,15554
RF12,RF,non-narrative,,16152,16162
RF13,RF,non-narrative,,16813,16852
MH0,MH,1,,60,6072
MH1,MH,1,,6084,8829
MH2,MH,1,,8842,21230
RF0,RF,Ebene 1,,60,21230
RF1,RF,Ebene 3,,60,20218
RF2,RF,non-narrative,,5761,5770
RF3,RF,non-narrative,,11120,11122
RF4,RF,Ebene 2,,20222,21230
