MS52,MS,narrator_change,,10918,10921
MS53,MS,change_narratee,,10918,10921
MS54,MS,"narrative_level number=""1""",,10995,11124
MS55,MS,"narrator participation=""homodiegetic""",,10995,11124
MS56,MS,"narrative_levelchnage completion=""complete""",,10995,11124
MS57,MS,narrative_levelchange,,10995,10999
MS58,MS,narrator_change,,10995,10999
MS59,MS,change_narratee,,10995,10999
MS60,MS,"narrative_level number=""2""",,11128,11827
MS61,MS,"narrator participation=""heterodiegetic""",,11128,11827
MS62,MS,"narrative_levelchnage completion=""complete""",,11128,11827
MS63,MS,narrative_levelchange,,11128,11132
MS64,MS,narrator_change,,11128,11132
MS65,MS,change_narratee,,11128,11132
MS66,MS,"narrative_level number=""1""",,11831,12087
MS67,MS,"narrator participation=""autodiegetic""",,11831,12087
MS68,MS,"narrative_levelchnage completion=""complete""",,11831,12087
MS69,MS,narrative_levelchange,,11831,11833
MS70,MS,narrator_change,,11831,11833
MS71,MS,change_narratee,,11831,11833
MS72,MS,"narrative_level number=""2""",,12091,15853
MS73,MS,"narrator participation=""heterodiegetic""",,12091,15853
MS74,MS,"narrative_levelchnage completion=""complete""",,12091,15853
MS75,MS,narrative_levelchange,,12091,12093
MS76,MS,narrator_change,,12091,12093
MS77,MS,change_narratee,,12091,12093
MS78,MS,"narrative_level number=""1""",,15857,16546
MS79,MS,"narrator participation=""homodiegetic""",,15857,16546
MS80,MS,"narrative_levelchnage completion=""complete""",,15857,16546
MS81,MS,narrative_levelchange,,15857,15859
MS82,MS,narrator_change,,15857,15859
MS83,MS,change_narratee,,15857,15859
MS84,MS,narrator_change,,16072,16078
MS85,MS,change_narratee,,16072,16078
MS86,MS,narrator_change,,16115,16119
MS87,MS,change_narratee,,16115,16119
MS88,MS,narrator_change,,16160,16163
MS89,MS,change_narratee,,16160,16163
MS90,MS,narrator_change,,16399,16406
MS91,MS,change_narratee,,16399,16406
MS92,MS,narrator_change,,16453,16455
MS93,MS,change_narratee,,16453,16455
MS94,MS,"narrative_level number=""1"" words=351",,16537,16546
MS95,MS,"narrative_level number=""2""",,16550,26191
MS96,MS,"narrator participation=""heterodiegetic""",,16550,26191
MS97,MS,"narrative_levelchange completion=""never closed""",,16550,26191
MS98,MS,narrator_change,,16550,16553
MS99,MS,change_narratee,,16550,16553
MS100,MS,narrative_levelchange,,16550,16553
MS101,MS,"narrative_level number=""2"" words=4440",,26185,26191
